mergedTuple,Entry,Bg=1,Slice No.,KE (MeV),v/c,px,py,pz,KE,v/c,px,py,pz
143,21,,4,3617.973574,0.999602209,-369.348851,389.1695015,3682.612627,3617.973574,0.999602209,-369.348851,389.1695015,3682.612627
143,22,1,,,,,,,,,,,
143,23,,4,4192.41626,0.999701463,234.6655603,656.4454956,4239.194841,191.0155008,0.556552667,-260.8078233,146.1986955,552.6637511
143,24,1,,,,,,,,,,,
143,25,,9,3905.045364,0.999657134,-396.1965415,-270.1843872,3979.882852,249.1936071,0.612979781,481.3507413,457.5706021,297.5151569
143,26,1,,,,,,,,,,,
143,27,1,,,,,,,,,,,
143,28,,11,4950.758512,0.999784314,546.8939602,385.5542619,5010.182037,147.8859407,0.503816342,-310.156445,-275.4771097,356.6785919
143,29,1,,,,,,,,,,,
143,30,1,,,,,,,,,,,
143,31,1,,,,,,,,,,,
143,32,,12,5942.526774,0.999849261,72.36278213,-672.5298587,6008.662272,187.8713969,0.553073516,-388.9263812,268.6980771,405.3147121
143,33,,7,4109.849334,0.99968965,-293.2037582,-453.0644961,4178.838837,305.1112556,0.656232939,235.1442536,685.9313892,373.7471113
143,34,1,,,,,,,,,,,
143,35,1,,,,,,,,,,,
143,36,,10,7276.439949,0.999898822,588.3813475,468.5337404,7342.269012,338.2264964,0.678089592,-492.0766148,-615.3221937,357.9794314
143,37,1,,,,,,,,,,,
143,38,1,,,,,,,,,,,
143,39,1,,,,,,,,,,,
143,40,1,,,,,,,,,,,
143,41,,10,3006.843703,0.999430575,-456.1299811,-192.0299795,3070.44234,3006.843703,0.999430575,-456.1299811,-192.0299795,3070.44234
143,42,,8,2825.772032,0.999358016,427.9520411,353.6439669,2875.794273,178.1127202,0.541940424,-223.1758063,-470.575358,307.5955075
143,43,,6,3196.904659,0.999494258,-257.9224506,-13.92123934,3290.111182,172.8607788,0.53572859,345.8926366,180.8662245,449.2364217
143,44,1,,,,,,,,,,,
143,45,,13,4088.23013,0.999686441,-374.4197979,284.3952092,4165.463132,194.1932553,0.560017956,423.4814909,-315.6630186,350.7675199
143,46,,7,2468.246867,0.99916715,583.8616448,-35.23814937,2503.684943,166.8971919,0.528476769,-154.8313486,149.869606,542.6971157
143,47,,15,6000.774145,0.999852124,-144.6288326,-548.6123396,6078.450453,292.3569223,0.647129144,145.8356333,578.0871571,527.7133342
143,48,1,,,,,,,,,,,
143,49,,7,7213.888319,0.999897085,544.1478982,-526.7062365,7278.84502,430.3547757,0.72807758,-499.8730028,490.7583058,708.4024693
143,50,,2,4872.842432,0.999777508,0.709513344,-605.0662044,4939.816258,239.6947288,0.604676391,-110.8786584,663.6924168,233.1076432
144,0,,19,4652.393815,0.999756408,550.2425309,420.4166557,4705.555643,346.7023358,0.683308028,-674.8549226,-326.7367246,456.5413868
144,1,1,,,,,,,,,,,
144,2,1,,,,,,,,,,,
144,3,,4,156.6306033,0.915933882,-79.81650792,65.152574,216.3562796,315.3936973,0.663283514,-276.9024288,226.0297581,750.591336
144,4,,2,4976.084013,0.999786459,-365.2697203,471.0011776,5044.910869,182.96665,0.547542623,447.4372264,-303.0369106,291.0168203
144,5,,6,4365.373741,0.99972412,203.1053045,-608.4559969,4422.866257,179.5881359,0.543657132,479.9191475,79.15160723,364.104211
144,6,,4,5213.037364,0.999805066,678.1288523,183.0507679,5270.401321,171.6196362,0.534237043,-245.7890279,318.126008,435.6550629
144,7,1,,,,,,,,,,,
144,8,,8,4049.932962,0.999680633,702.154724,209.7377866,4088.451017,208.0154373,0.574523478,-348.4043424,-305.5466727,467.7211001
144,9,,7,5345.150888,0.999814403,446.9384922,-430.5250457,5413.687641,299.1477257,0.652027136,-581.3192331,366.9818299,421.9985557
144,10,,3,2621.351794,0.999258099,-298.9226002,344.6678196,2685.85526,131.0347662,0.479710128,264.0492047,-229.5757506,374.9190893
144,11,,9,1949.318255,0.998692935,-48.79632516,560.6089715,1972.950834,295.7409947,0.649584695,-91.7277514,-627.2634118,490.3054904
144,12,,14,2792.676982,0.999343263,45.23177722,-579.2644497,2836.884502,227.4046933,0.59345032,-76.39401016,607.6635357,321.2990536
144,13,1,,,,,,,,,,,
144,14,,16,6704.403409,0.999881107,71.23539295,-486.1095532,6790.844778,339.3679258,0.678800763,-407.3643386,183.729275,743.0495725
144,15,1,,,,,,,,,,,
144,16,,5,2664.02934,0.9992808,-393.8872965,-141.7872032,2735.186954,253.5872505,0.616716515,493.9301914,71.05455751,539.4630585
144,17,,9,3885.142938,0.999653705,-474.2104493,-250.9572156,3952.5132,199.609234,0.565809197,121.3255396,204.7443376,598.0557156
144,18,1,,,,,,,,,,,
144,19,1,,,,,,,,,,,
144,20,,7,2084.583133,0.998849529,426.6833515,42.58599445,2144.615827,367.5887528,0.695578796,-534.7588522,59.49571106,731.581316
144,21,,5,6196.299341,0.999861159,715.5463557,-147.5819486,6257.919892,325.5835285,0.670030914,-801.0639865,-74.57457767,263.6938668
144,22,,3,2306.745513,0.999051818,443.0646683,33.87349278,2368.12958,373.942698,0.699154876,-217.2106153,181.6576994,872.4503836
144,23,1,,,,,,,,,,,
144,24,1,,,,,,,,,,,
144,25,1,,,,,,,,,,,
144,26,,4,3902.653054,0.999656724,544.1892514,-19.0567041,3969.099759,117.353794,0.458292431,-386.7188405,44.48251258,287.0496036
144,27,,9,3513.404413,0.99957888,65.15329756,-508.4901423,3580.365668,314.9828093,0.663006519,-351.8746508,470.7403672,587.119798
144,28,1,,,,,,,,,,,
144,29,1,,,,,,,,,,,
144,30,1,,,,,,,,,,,
144,31,1,,,,,,,,,,,
144,32,1,,,,,,,,,,,
144,33,,5,5250.088853,0.999807754,-152.5364863,-584.8522392,5319.833841,136.8991282,0.488363994,109.8133134,461.0787995,225.6357962
144,34,,9,5500.420032,0.999824543,275.9004999,602.727646,5565.097217,230.0559227,0.595920085,-252.7906538,-565.3900262,317.7131446
144,35,,7,5832.28458,0.999843611,354.5467968,-598.2245951,5895.485314,134.5502179,0.484933325,-270.6728887,378.3017974,232.688434
144,36,1,,,,,,,,,,,
144,37,,11,5650.168633,0.999833556,539.6344123,529.2229134,5704.354373,228.3769967,0.594359222,-532.705399,-376.7315277,234.2853227
144,38,,10,4577.97298,0.999748603,257.7582227,-625.6623938,4632.636204,678.9518787,0.814542528,-378.8311557,162.2743208,1250.937
144,39,1,,,,,,,,,,,
144,40,,9,4778.817049,0.999768857,-341.3582173,-576.6681491,4836.483473,131.5879252,0.480539194,158.9164728,333.5503202,357.3010892
144,41,,15,5945.78868,0.999849424,575.1903804,165.723897,6020.191879,260.3722736,0.622363453,-383.1398767,-179.7455414,614.1233437
144,42,,4,2528.914251,0.99920509,146.2555295,400.6923001,2597.02412,270.9563045,0.63088562,-73.57849371,-393.653266,649.1183695
144,43,,3,6030.220181,0.99985354,-208.276516,-538.8986302,6107.054186,191.4665091,0.557047582,408.2638345,418.1264542,233.1126442
144,44,1,,,,,,,,,,,
144,45,1,,,,,,,,,,,
144,46,,1,4633.910276,0.999754504,557.4029641,-236.4141937,4698.899432,116.6185345,0.457088687,-178.8418699,-153.3146703,420.5787093
144,47,,7,2112.15262,0.998877979,-558.9294807,16.08544408,2142.913865,170.5382509,0.53292998,408.5361835,-169.8782052,391.4749491
144,48,,13,5062.590978,0.999793549,105.3296255,-570.4696351,5133.852509,558.5558464,0.779202332,-175.9328749,-101.2185403,1148.319569
144,49,,4,4689.112595,0.999760125,278.6570687,-485.8212016,4760.128,161.1307324,0.521253867,-144.790177,471.0208551,292.2661895
145,0,,12,5529.807902,0.999826369,-497.4000769,-209.3830523,5607.921807,156.8928269,0.515806933,511.1450227,152.4978782,185.5302275
145,1,,12,2976.406481,0.999419267,37.17382982,-434.3447978,3048.60683,406.929133,0.716648516,365.2876106,890.7869297,45.32085961
145,2,,1,5200.555817,0.999804147,-420.2437876,362.6651832,5275.392559,218.8911784,0.585332117,608.3327969,-225.0295983,194.5407069
145,3,,9,4049.16792,0.999680515,90.23467889,472.4963332,4124.88679,155.2193372,0.513622474,-137.504207,-484.8157915,247.6504807
145,4,,11,2511.738131,0.999194616,558.1239883,-179.3082314,2548.065858,173.8939953,0.536963307,-366.0296002,-172.6618061,-438.9470234
145,5,1,,,,,,,,,,,
145,6,,4,2973.266428,0.999418081,-322.4866293,277.7728327,3046.890847,136.337735,0.487548296,215.3869783,-102.1905848,466.3937208
145,7,,11,3155.74308,0.999481405,-121.8972621,454.4422176,3224.909884,126.4922599,0.472797195,180.6021091,291.1752726,368.645643
145,8,,7,4963.070164,0.99978536,340.9078841,511.5254841,5029.556012,243.58259,0.608112892,-269.9027765,-216.0201579,629.9057069
145,9,,7,4735.35521,0.999764687,-160.6294985,388.6085732,4820.912269,226.7584844,0.592844216,224.9992583,-215.5867661,616.2110085
145,10,,10,6753.337068,0.999882798,649.5283659,15.99719578,6826.684358,4735.35521,0.999764687,-160.6294985,388.6085732,4820.912269
145,11,1,,,,,,,,,,,
145,12,,1,4734.304079,0.999764585,-96.00014514,448.502657,4816.375018,234.3454085,0.599859318,171.4315284,-192.1811015,654.3908711
145,13,,11,6470.192445,0.999872486,571.0334605,228.6865613,6545.514032,169.0236092,0.53108736,-420.446235,-271.1471101,308.8065405
145,14,,18,4719.459001,0.999763134,610.6907856,-105.2010916,4783.342885,219.4224728,0.585847311,-411.5944147,-202.4237529,499.397079
145,15,1,,,,,,,,,,,
145,16,,18,4813.126682,0.999772072,275.1324222,-604.9554115,4871.886304,221.3826372,0.587738067,-288.1060128,523.9823686,326.7437867
145,17,1,,,,,,,,,,,
145,18,,9,6028.121132,0.999853439,-81.70960539,447.4257154,6115.331846,158.0911052,0.517359305,-107.0014125,-439.5136632,341.9797486
145,19,,10,4074.518345,0.99968438,420.2033314,-476.7956172,4129.58154,158.993637,0.518522124,-264.6261629,405.4883634,298.5016261
145,20,,2,2883.472065,0.999382575,485.6826661,-264.6099933,2934.967492,192.1323416,0.557776352,-260.810688,320.1101352,476.3007411
145,21,,9,2895.865917,0.999387666,541.5753939,418.6898179,2919.85722,339.7224775,0.679021129,-310.8496214,-565.5189271,579.9065316
145,22,1,,,,,,,,,,,
145,23,1,,,,,,,,,,,
145,24,,4,7353.542477,0.999900903,209.9096119,221.3602471,7451.561479,278.7971678,0.636984972,-386.9009514,422.7512876,521.8623862
145,25,1,,,,,,,,,,,
145,26,,12,2029.004843,0.998788786,418.2372509,-506.6505787,2027.642588,443.1658266,0.734012083,-369.3758502,339.365857,881.0035964
145,27,,11,3498.734093,0.999575444,-479.548258,451.0336269,3541.535903,204.6550812,0.571078955,525.6784792,59.15097874,382.0732033
145,28,,4,5225.188524,0.999805954,566.8384693,452.1755773,5279.594312,341.0921154,0.679870015,-168.1242016,-434.5708071,734.2445819
145,29,,17,3394.884072,0.999549869,188.6724965,408.5078566,3469.248843,167.533236,0.529260567,-439.0006301,-0.199912856,386.8308969
145,30,,3,3971.228319,0.999668179,522.0211605,-385.7417795,4022.848431,303.8643088,0.655360755,-590.5635909,395.27584,396.7046972
145,31,,6,1949.520717,0.998693193,-528.3363257,-91.00031359,1980.558014,149.3995352,0.505872223,492.6207503,97.76218962,224.4127889
145,32,,12,5693.744736,0.999836048,324.1319537,461.6755694,5770.286791,334.2796237,0.675609878,-317.1562966,-548.8565029,580.5341193
145,33,,3,3151.08539,0.99947992,-378.2760243,94.62574433,3230.947274,173.6830725,0.53671176,515.4013317,-55.56553707,295.4135948
145,34,,19,4124.448359,0.999691789,589.9789939,237.30622,4180.050115,265.6719563,0.626673297,-598.1765641,-161.3617232,430.2666274
145,35,,8,5958.811733,0.99985007,149.0499519,-421.1911941,6046.417934,404.5082749,0.715422443,-161.8336853,227.7559841,918.9241199
145,36,1,,,,,,,,,,,
145,37,,10,3690.90771,0.999617351,579.2831446,45.01874541,3749.705947,207.9310592,0.574437609,-573.1678397,88.27853258,311.4474605
145,38,1,,,,,,,,,,,
145,39,,2,381.8883986,0.976469584,-359.5991827,-187.8155591,247.8892016,206.0777138,0.572543457,341.035705,199.6475335,522.4034126
145,40,,15,4924.805625,0.999782082,263.1862749,-624.1353803,4982.881459,153.6575652,0.511566304,-344.2257644,-117.7243853,423.7001673
145,41,1,,,,,,,,,,,
145,42,,6,3740.380919,0.999627136,517.2458803,-28.66119393,3808.879711,134.6977326,0.485150155,-211.0244524,131.7451273,457.1086605
145,43,,6,4362.886432,0.999723812,313.520021,-527.0349031,4424.355725,347.6373389,0.683874972,-506.3501709,646.5149081,314.0817491
145,44,,13,839.5375394,0.993801906,443.9052971,255.1130597,786.7601777,745.4366675,0.830382673,-609.1616467,-287.558486,1224.886615
145,45,,9,3567.694918,0.999591241,-136.4111119,-543.2068325,3628.220129,338.1535437,0.678044048,336.4172037,656.8597657,451.7550003
145,46,,10,6046.119374,0.999854296,96.55003735,514.0163549,6127.944993,198.1599388,0.564273401,127.4099978,-452.8821665,435.5224933
145,47,,15,3028.745086,0.999438509,-483.2729371,55.59285478,3093.976401,454.6146292,0.739138773,39.77896951,49.17872995,1027.390185
145,48,,1,5866.586714,0.999845402,139.1755767,-416.2107133,5954.512716,196.9926357,0.563029087,-316.1922815,3.219814799,555.3164476
145,49,,3,7538.169443,0.999905633,594.6608184,303.5043819,7613.23044,432.7802913,0.729217679,-376.6986778,-560.0242772,737.3367767
146,0,1,,,,,,,,,,,
146,1,1,,,,,,,,,,,
146,2,1,,,,,,,,,,,
146,3,1,,,,,,,,,,,
146,4,1,,,,,,,,,,,
146,5,1,,,,,,,,,,,
146,6,,,103.3006656,0.863657524,122.7246665,-9.690977037,131.1827295,313.2562322,0.661838312,-87.04815877,214.0832017,795.2289981
146,7,1,,,,,,,,,,,
146,8,,,123.4919636,0.888159785,-37.23472437,-152.3758925,128.7584564,252.4611051,0.615764841,-134.498118,-550.4074792,465.097308
146,9,,,81.98992292,0.827458017,-60.78945154,-112.0916728,87.63749626,165.4871519,0.526730159,-228.3597299,-421.0800306,329.216245
146,10,,,75.78697863,0.81405054,65.94985762,61.29642526,116.4143298,169.280458,0.53140081,263.6787882,245.0735713,465.4443619
146,11,,,121.1463303,0.885677395,-74.70294528,157.1116354,99.2600962,243.8871054,0.608379808,-268.1781597,564.0193848,356.3365518
146,12,1,,,,,,,,,,,
146,13,,,937.5643625,0.994915499,-42.69526091,1.547010593,1036.383217,1215.935877,0.900197506,-79.81071026,2.891843535,1937.322289
146,14,1,,,,,,,,,,,
146,15,,,386.9129118,0.976953461,-22.55906627,45.76565947,477.8597134,638.0025178,0.803594848,-59.45016612,120.6067674,1259.309184
146,16,,,130.9772252,0.895551342,61.42104646,-78.94556519,186.15935,274.4459602,0.633622072,223.2797414,-286.9854292,676.7323894
146,17,,,63.21846163,0.781273917,-108.2608516,22.91830416,70.8998602,124.0623807,0.469020473,-410.3328461,86.8654997,268.7263308
146,18,,,90.43169256,0.843408957,61.57277055,-98.25764711,117.1442494,187.4219641,0.552572007,232.3056437,-370.7126666,441.9692344
146,19,1,,,,,,,,,,,
146,20,,,112.0451116,0.875194951,151.1192681,-25.73726993,112.1790543,233.030787,0.598659388,557.7160461,-94.98516371,414.0045106
147,1,,,11870.27691,0.99996156,415.2504906,-803.5404421,11940.6081,1780.903466,0.938605618,88.49489573,-171.2441749,2544.687828
147,2,,,5091.99211,0.999795879,235.4956364,-385.7271162,5176.239792,1388.468546,0.915117966,96.49253851,-158.04874,2120.924723
147,3,,,2871.009801,0.999377391,-355.7349651,186.2962365,2946.923087,1402.934871,0.91621167,-256.5357094,134.3461899,2125.152371
147,4,,,469.9924688,0.983185227,-93.54564751,194.3646653,522.5542344,736.1936322,0.828310231,-229.4694085,476.7805449,1281.836347
147,5,,,102.4965898,0.862514462,-102.7790908,70.80997126,128.2662903,215.5766099,0.582091511,-385.6249541,265.6775001,481.2523824
147,6,,,5151.906222,0.999800505,-458.6698078,191.2321782,5232.312136,1537.877995,0.925455838,-199.9592556,83.36856571,2281.051036
147,7,,,866.6677183,0.85431033,-125.6996572,-46.00572471,1535.924687,1789.39756,0.938999835,433.3959639,-68.27835351,2523.164571
147,8,,,586.8233549,0.9884154,-55.75141674,-20.40486338,681.2268164,866.6677183,0.85431033,-125.6996572,-46.00572471,1535.924687
147,9,,,2329.774833,0.999069679,382.1794617,347.4468166,2377.04082,1440.02182,0.918919338,343.3254421,312.1238682,2135.380553
147,10,,,3719.022399,0.999622958,143.1935212,-449.6226589,3793.343827,1352.869197,0.912331852,78.29244383,-245.8355412,2074.047458
148,0,,,4232.308483,0.99970693,95.24896997,-607.8642724,4292.16129,207.2473266,0.57374062,-170.8166847,570.8198346,277.0086926
148,1,,,4750.114134,0.999766116,141.7737869,589.2225368,4815.996807,280.4024035,0.638212083,-223.8139801,-405.8973867,624.3516884
148,2,,,4664.368013,0.99975763,570.3566008,252.1902503,4727.254982,263.8783361,0.625224377,-574.7709175,-301.2042419,378.9220657
148,3,,,3040.615628,0.999442739,-476.3953272,790.740263,3005.270372,321.4317941,0.667309742,61.39864492,-61.10653804,835.9549278
148,4,,,4345.674041,0.999721672,378.6693188,630.5650922,4388.219642,181.4538598,0.545810592,-59.93946244,-530.3079806,297.5124381
148,5,,,7010.494438,0.999891117,503.6365111,-185.1917406,7094.454903,271.4722647,0.631292458,-562.037573,115.3171552,503.7805864
148,6,,,4231.535615,0.999706825,556.2206621,-229.0890264,4293.326558,284.3965143,0.641234331,79.94096582,291.3819608,723.2670551
148,7,,,7273.598543,0.999898744,448.5474368,-500.7518562,7347.158923,300.487594,0.652979746,-503.703721,308.8140299,552.1992185
148,8,,,5471.647681,0.999822728,169.0895927,468.7048063,5553.350238,175.2224252,0.538541623,-408.4808895,-201.7027509,389.717245
148,9,,,3529.339798,0.999582566,-380.0883772,486.8250464,3579.93505,169.8291965,0.532069123,306.1377558,-383.7340184,326.2965006
148,10,,,4403.104051,0.999728719,402.6237184,305.1235648,4478.478635,125.7658485,0.471674021,272.251358,-306.4142785,289.384292
148,11,,,3244.763269,0.999508609,665.0351795,203.8845867,3275.064617,126.7692511,0.473224171,-424.4969202,-27.6349532,270.0522768
148,12,,,3307.668491,0.999526562,-356.0626208,396.2864613,3369.192438,200.0184,0.566240971,131.7274105,-156.9945945,610.9357293
148,13,,,354.8955593,0.973587853,-47.84080898,14.58811724,444.9464792,353.4018527,0.687332983,677.4321356,-62.45286629,570.1404094
148,14,,,7461.725042,0.999903716,555.8953885,-277.5557578,7540.440702,132.9934391,0.482633604,194.063841,336.3462965,341.1646832
148,15,,,5819.0062,0.999842909,-34.87449978,-365.4325206,5911.689039,197.0636207,0.563104943,432.5430798,-24.90248488,469.9061327
148,16,,,5019.374326,0.999790052,575.5946122,-209.7290868,5086.540257,128.9745156,0.476598131,-364.276614,254.2950395,247.4413027
148,17,,,5668.542339,0.999834614,-383.1077028,-170.6508277,5757.332102,128.7276025,0.47622259,408.0908616,159.5565584,257.0356616
148,18,,,5104.114867,0.999796828,-312.1400972,292.1267438,5190.480057,217.5530894,0.584029405,446.3942204,-389.4783188,323.2611663
148,19,1,,,,,,,,,,,
148,20,1,,,,,,,,,,,
148,21,,,3745.14121,0.999628057,-263.7382977,169.2026729,3835.932077,438.1655507,0.731721212,173.1942383,261.3172986,956.9245782
148,22,,,3259.739406,0.999512975,-264.9115694,-11.55212169,3352.631009,223.3151199,0.589586867,464.3507217,284.3328973,415.140962
148,23,,,4135.25308,0.999693358,253.356378,-604.305348,4188.000331,230.8730346,0.596675833,-151.7013188,518.306098,441.3226368
148,24,,,3293.031331,0.999522473,-175.5570074,-595.0542259,3339.263711,161.4962746,0.5217181,-133.8722894,483.8877591,277.4507244
148,25,,,1358.715983,0.99742371,-75.31471103,225.5238059,1440.453466,295.7634388,0.649600882,-258.8606156,-242.6191989,718.6482651
148,26,,,291.8268403,0.964358517,80.6920269,-11.4693837,373.9034517,242.6455918,0.607289553,-207.8118849,-236.8037425,644.0638334
148,27,1,,,,,,,,,,,
148,28,,,3215.762448,0.999499987,91.15032368,440.8500791,3288.431399,192.2913281,0.557950035,62.70043193,-357.2046868,515.9340596
148,29,1,,,,,,,,,,,
148,30,,,3673.636704,0.999613845,533.4761579,-311.8258677,3726.290133,324.7382116,0.669479937,-312.542756,311.9074569,720.898436
148,31,,,887.564284,0.994388855,-140.3896558,330.8754152,919.2230752,412.9926416,0.719681554,275.5862687,-165.3108156,917.6391777
148,32,,,3900.808933,0.999656408,-111.4384783,488.5582828,3972.955131,236.7449989,0.602033063,159.9668567,-578.6727033,373.8051895
148,33,1,,,,,,,,,,,
148,34,1,,,,,,,,,,,
148,35,,,4001.926404,0.999673122,560.3197503,355.3730087,4051.613418,452.7101461,0.738297178,-314.7271594,609.1336704,764.2863974
148,36,,,2568.699971,0.99922858,-432.1513809,-511.3795123,2586.3841,265.7026651,0.626698019,224.9121757,444.5727243,566.4147879
148,37,,,3994.243691,0.999671895,-403.9606889,-472.3544979,4050.490196,203.2722874,0.569646585,336.0517728,420.2342383,364.8709704
148,38,,,418.8864787,0.979709028,-68.66353426,-256.4731987,439.248062,481.5672088,0.750593045,-44.45959641,-113.4029074,1058.53209
148,39,1,,,,,,,,,,,
148,40,,,4412.506613,0.999729847,-530.7618013,157.6707826,4482.217402,363.4149553,0.693190962,215.2156972,-347.0659953,804.403061
148,41,,,2800.372793,0.999346739,-341.2214067,233.5161789,2873.883124,119.1550813,0.461217642,196.3721033,-316.8195727,314.318662
148,42,1,,,,,,,,,,,
148,43,1,,,,,,,,,,,
148,44,,,4302.883281,0.999716241,-128.0426272,629.0914242,4359.616851,353.1699317,0.687195086,137.8417483,-682.9030675,549.4714236
148,45,,,2200.161187,0.998962062,253.1525288,-354.5707054,2261.180335,179.1887296,0.543193612,-24.47543364,438.0223735,419.2898889
148,46,1,,,,,,,,,,,
148,47,,,6135.228164,0.999858428,-133.136565,-373.9065248,6226.707886,1115.657829,0.889597151,58.26530568,198.5430905,1815.172795
148,48,,,5212.651922,0.999805038,-279.2914379,-437.184393,5291.244,190.2154282,0.555672156,171.7467182,382.5377296,466.0407736
148,49,,,3060.531832,0.999449731,-494.9028793,-301.2656321,3110.285669,194.0707675,0.559885322,217.9886144,-93.7418409,587.736041
149,0,1,,,,,,,,,,,
149,1,,10,5951.428541,0.999849704,358.5604647,-546.8830685,6020.104233,140.7952587,0.493953301,-258.7295664,-99.21803908,455.1593154
149,2,,6,4366.18241,0.999724219,445.6926187,236.0821237,4441.40411,166.8196804,0.528381079,-542.2824503,-31.98262941,213.7507464
149,3,,8,2389.056336,0.999113398,-436.7716631,540.0080997,2393.097109,303.9557194,0.655424821,-228.2676464,-559.1625661,545.7482161
149,4,1,,,,,,,,,,,
149,5,,4,7080.534875,0.999893229,463.6808261,-474.1612689,7154.093767,298.3137141,0.651431906,-598.6355534,367.5261645,393.9385642
149,6,,10,228.8743197,0.94926092,4.066134668,116.9207403,294.5506211,380.0985879,0.702553287,-183.7821588,-250.0344979,872.4945589
149,7,,4,4776.056338,0.999768596,-7.48854709,671.8001162,4833.45782,431.5755642,0.728652384,-64.07699225,-536.6055636,838.95282
149,8,,13,3533.995706,0.999583633,-105.6935348,519.2871922,3598.671204,335.9701431,0.676675921,50.30158034,-679.8189241,527.7043746
149,9,,8,2958.969462,0.999412636,-432.6769323,27.15273783,3031.325991,222.9318589,0.589221396,517.5550361,-95.96840621,436.8588222
149,10,,12,194.0707675,0.559885322,217.9886144,-93.7418409,587.736041,320.638887,0.666785711,699.3631202,-283.0945444,367.527622
149,11,1,,,,,,,,,,,
149,12,1,,,,,,,,,,,
149,13,,2,3910.978108,0.999658146,259.0506746,-524.5167387,3971.754034,306.1407678,0.656950192,-207.8654832,618.7385757,491.9316679
149,14,1,,,,,,,,,,,
149,15,,20,3197.713614,0.999494505,-224.7202883,244.1822834,3284.321547,152.4472125,0.509960986,-98.62912828,-332.8065171,434.4459005
149,16,,12,152.4472125,0.509960986,-98.62912828,-332.8065171,434.4459005,240.8513625,0.605704341,93.12467944,-285.7416076,647.708316
149,17,,8,3564.055278,0.999590429,-391.1265993,410.6306715,3623.443676,161.9694148,0.522317682,237.4641044,-323.1552043,411.4246305
149,18,1,,,,,,,,,,,
149,19,,4,5695.844549,0.999836167,212.0975008,533.7316265,5771.387847,386.4810863,0.70600998,214.4748146,-107.3675938,903.8135327
149,20,,10,4436.142174,0.999732652,362.3535513,244.7640721,4518.820388,302.7774628,0.654597456,-540.6109644,1.872762661,606.1526129
149,21,,3,302.7774628,0.654597456,-540.6109644,1.872762661,606.1526129,532.7559063,0.770229116,-511.8192709,-295.7184137,966.3697996
149,22,,5,3483.822171,0.999571907,-378.5883368,4.507854584,3567.249659,174.2908092,0.537435843,91.19107846,-361.5441594,467.2438894
149,23,,5,3483.822171,0.999571907,-378.5883368,4.507854584,3567.249659,174.2908092,0.537435843,91.19107846,-361.5441594,467.2438894
149,24,1,,,,,,,,,,,
149,25,,2,174.2908092,0.537435843,91.19107846,-361.5441594,467.2438894,329.954291,0.672855098,-188.0347583,621.7962713,553.0609466
149,26,,19,6904.941996,0.999887813,596.5522851,39.97330226,6983.608615,268.6972493,0.629095075,-504.0640082,-296.6122556,483.9575363
149,27,,6,268.6972493,0.629095075,-504.0640082,-296.6122556,483.9575363,268.6972493,0.629095075,-504.0640082,-296.6122556,483.9575363
149,28,1,,,,,,,,,,,
149,29,,2,237.2924973,0.95178845,93.44349462,-43.34109091,309.0776875,275.4626352,0.634412666,-247.389373,456.7716688,568.1599316
149,30,1,,,,,,,,,,,
149,31,,16,3858.158519,0.999648972,36.83677364,-676.8525263,3903.346533,369.5756861,0.696704648,32.85757112,682.4468291,602.5752072
149,32,1,,,,,,,,,,,
149,33,,12,1825.337212,0.998519516,288.8950527,-270.2743761,1886.443257,949.5887836,0.867790475,-196.1074419,-52.16975716,1625.413056
149,34,1,,,,,,,,,,,
149,35,1,,,,,,,,,,,
149,36,1,,,,,,,,,,,
149,37,,2,949.5887836,0.867790475,-196.1074419,-52.16975716,1625.413056,347.6439424,0.68387897,380.8073219,622.6030526,490.2933502
149,38,1,,,,,,,,,,,
149,39,1,,,,,,,,,,,
149,40,1,,,,,,,,,,,
149,41,1,,,,,,,,,,,
149,42,1,,,,,,,,,,,
149,43,1,,,,,,,,,,,
149,44,,19,347.6439424,0.68387897,380.8073219,622.6030526,490.2933502,108.7725165,0.443877003,107.0181785,-115.3431158,437.1862033
149,45,,18,4935.707536,0.999783024,552.9913026,274.3988274,5001.66106,257.6281366,0.620097363,-619.5392754,-150.8056676,378.3006447
149,46,1,,,,,,,,,,,
149,47,,12,5381.04883,0.999816824,344.8901834,-546.0308087,5446.889744,375.9905908,0.700292571,-570.2924453,601.6195644,399.434224
149,48,,2,3481.466303,0.999571345,-329.4213859,67.53677832,3569.122564,159.4441103,0.519100467,429.5427881,-194.5779281,319.6435488
149,49,,3,159.4441103,0.519100467,429.5427881,-194.5779281,319.6435488,399.6885602,0.71295523,504.8351499,-412.0313561,696.3751267
149,50,,6,928.8882519,0.994829583,264.3702965,367.6286869,923.502795,500.9247391,0.758325878,-412.5551901,-629.2581902,790.2485369
150,0,,9,6022.245284,0.999853158,-474.9612633,-30.60325004,6107.829812,158.3832504,0.517736304,518.2900067,127.34385,193.3164362
150,1,1,,,,,,,,,,,
150,2,1,,,,,,,,,,,
150,3,1,,,,,,,,,,,
150,4,1,,,,,,,,,,,
150,5,,8,3952.830505,0.999665163,-323.7403572,218.1844233,4037.64178,570.3044258,0.783104313,391.7304586,495.8301061,997.9168275
150,6,,2,5930.211297,0.999848645,209.2512333,-404.9166282,6017.059651,278.2262263,0.636546776,-211.8521601,702.3510427,247.3538129
150,7,1,,,,,,,,,,,
150,8,,7,3005.375166,0.999430037,-525.7980522,166.6297014,3059.277631,159.9820415,0.51978932,111.7692823,-220.2334878,514.5147246
